region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
lehigh valley,9499,2013.0,nissan,altima,good,4 cylinders,gas,73257.0,clean,automatic,fwd,sedan,white,pa
lehigh valley,2500,2017.0,nissan,altima 2.5,fair,4 cylinders,gas,100010.0,missing,automatic,fwd,sedan,silver,pa
lehigh valley,6988,2010.0,nissan,altima,good,4 cylinders,gas,98292.0,clean,automatic,fwd,sedan,silver,pa
lehigh valley,6000,2013.0,nissan,versa,good,4 cylinders,gas,87000.0,clean,manual,fwd,sedan,silver,pa
lehigh valley,5800,2010.0,nissan,sentra,good,4 cylinders,gas,111000.0,clean,automatic,fwd,sedan,black,pa
lehigh valley,5400,2011.0,nissan,versa,good,4 cylinders,gas,168000.0,clean,automatic,fwd,sedan,blue,pa
lehigh valley,6950,2013.0,nissan,versa,good,4 cylinders,gas,91000.0,clean,automatic,fwd,sedan,silver,pa
lehigh valley,7900,2014.0,nissan,versa note sv,like new,4 cylinders,gas,84000.0,clean,automatic,fwd,hatchback,red,pa
lehigh valley,1500,2004.0,nissan,pathfinder,fair,6 cylinders,gas,120000.0,clean,automatic,4wd,SUV,brown,pa
lehigh valley,3100,2006.0,nissan,sentra s,excellent,4 cylinders,gas,145.0,clean,automatic,fwd,sedan,grey,pa
lehigh valley,5000,2006.0,nissan,murano,like new,6 cylinders,gas,156000.0,salvage,automatic,fwd,SUV,white,pa
lehigh valley,4000,2010.0,nissan,maxima,good,6 cylinders,gas,264340.0,clean,automatic,fwd,sedan,blue,pa
lehigh valley,4200,2008.0,nissan,altima,excellent,4 cylinders,gas,151000.0,clean,automatic,fwd,sedan,grey,pa
philadelphia,6700,2013.0,nissan,sentra sr,excellent,4 cylinders,gas,88203.0,rebuilt,automatic,fwd,sedan,silver,pa
philadelphia,4500,2010.0,nissan,maxima,good,6 cylinders,gas,225000.0,clean,automatic,fwd,sedan,black,pa
philadelphia,8475,2015.0,nissan,rogue select,excellent,4 cylinders,gas,101035.0,clean,automatic,4wd,SUV,grey,pa
philadelphia,8150,2012.0,nissan,altima 2.5 s,like new,4 cylinders,gas,73938.0,clean,automatic,fwd,sedan,grey,pa
philadelphia,7199,2011.0,nissan,rogue sv w/sl awd,good,4 cylinders,gas,147404.0,clean,automatic,4wd,SUV,black,pa
philadelphia,1499,2009.0,nissan,quest,good,6 cylinders,gas,100000.0,clean,automatic,fwd,mini-van,silver,pa
philadelphia,9500,2013.0,nissan,pathfinder sl,good,6 cylinders,gas,86000.0,clean,automatic,4wd,SUV,grey,pa
philadelphia,6500,2005.0,nissan,pathfinder se,excellent,6 cylinders,gas,175380.0,clean,automatic,4wd,SUV,grey,pa
philadelphia,6495,2013.0,nissan,altima,like new,4 cylinders,gas,140050.0,clean,automatic,fwd,sedan,white,pa
philadelphia,8000,2007.0,nissan,frontier crew cab,good,6 cylinders,gas,156000.0,clean,automatic,4wd,truck,blue,pa
philadelphia,8500,2014.0,nissan,maxima s,good,6 cylinders,gas,56000.0,rebuilt,automatic,fwd,sedan,black,pa
philadelphia,8800,2018.0,nissan,nv 200,fair,4 cylinders,gas,66750.0,salvage,automatic,fwd,van,red,pa
philadelphia,7999,2008.0,nissan,armada,good,8 cylinders,gas,152710.0,clean,automatic,4wd,SUV,silver,pa
philadelphia,3900,2003.0,nissan,altima s,good,4 cylinders,gas,45000.0,clean,automatic,fwd,sedan,grey,pa
philadelphia,14249,2013.0,nissan,maxima,excellent,6 cylinders,gas,71223.0,clean,automatic,fwd,sedan,custom,pa
philadelphia,21999,2016.0,nissan,rogue,excellent,4 cylinders,gas,30122.0,clean,automatic,4wd,SUV,black,pa
philadelphia,16249,2017.0,nissan,altima,excellent,4 cylinders,gas,62777.0,clean,automatic,fwd,sedan,black,pa
philadelphia,13249,2017.0,nissan,altima,excellent,4 cylinders,gas,98869.0,clean,automatic,fwd,sedan,white,pa
philadelphia,6495,2011.0,nissan,rogue,good,4 cylinders,gas,143796.0,clean,automatic,4wd,wagon,white,pa
philadelphia,4995,2008.0,nissan,altima,good,4 cylinders,gas,157165.0,clean,automatic,fwd,sedan,silver,pa
philadelphia,5995,2008.0,nissan,altima,good,4 cylinders,gas,81187.0,clean,automatic,fwd,sedan,blue,pa
philadelphia,13400,2015.0,nissan,altima,good,6 cylinders,gas,51020.0,clean,automatic,fwd,sedan,black,pa
philadelphia,11900,2016.0,nissan,altima 2.5 s,good,4 cylinders,gas,57500.0,clean,automatic,fwd,sedan,red,pa
philadelphia,2000,2004.0,nissan,altima,good,4 cylinders,gas,175000.0,clean,automatic,fwd,sedan,green,pa
philadelphia,3750,2007.0,nissan,altima,good,4 cylinders,gas,129900.0,clean,automatic,fwd,sedan,brown,pa
philadelphia,4495,2006.0,nissan,sentra,good,4 cylinders,gas,142177.0,clean,automatic,fwd,sedan,white,pa
philadelphia,2900,2003.0,nissan,altima,good,6 cylinders,gas,100000.0,clean,automatic,fwd,sedan,custom,pa
philadelphia,1800,1999.0,nissan,maxima se,good,6 cylinders,gas,70000.0,clean,automatic,fwd,sedan,grey,pa
philadelphia,28990,2019.0,nissan,nv cargo,good,6 cylinders,gas,31324.0,clean,automatic,rwd,van,white,pa
philadelphia,5995,2008.0,nissan,altima,good,4 cylinders,gas,104792.0,clean,automatic,fwd,sedan,black,pa
philadelphia,5195,2008.0,nissan,altima,good,4 cylinders,gas,134923.0,clean,automatic,fwd,sedan,grey,pa
philadelphia,3695,2010.0,nissan,altima,good,4 cylinders,gas,228545.0,clean,automatic,fwd,sedan,blue,pa
philadelphia,7300,2011.0,nissan,rogue sl,good,4 cylinders,gas,127000.0,clean,automatic,4wd,SUV,black,pa
philadelphia,8500,2016.0,nissan,sentra sv sedan 4d,good,4 cylinders,gas,74021.0,clean,automatic,fwd,sedan,grey,pa
philadelphia,10995,1992.0,nissan,altima,excellent,4 cylinders,gas,140.0,clean,automatic,rwd,convertible,black,pa
philadelphia,7000,2014.0,nissan,altima sv,excellent,4 cylinders,gas,150.0,clean,automatic,fwd,sedan,black,pa
philadelphia,6499,2009.0,nissan,rogue,excellent,4 cylinders,gas,170944.0,clean,automatic,4wd,SUV,black,pa
philadelphia,13999,2012.0,nissan,armada,excellent,8 cylinders,gas,124689.0,clean,automatic,4wd,SUV,silver,pa
philadelphia,7999,2011.0,nissan,rogue,excellent,4 cylinders,gas,139946.0,clean,automatic,4wd,SUV,grey,pa
philadelphia,8249,2011.0,nissan,altima,excellent,4 cylinders,gas,94020.0,clean,automatic,fwd,sedan,black,pa
philadelphia,9000,2013.0,nissan,altima 2.5,excellent,4 cylinders,gas,71500.0,clean,automatic,fwd,sedan,blue,pa
philadelphia,45000,1992.0,nissan,skyline gtr r32,excellent,6 cylinders,gas,82000.0,clean,manual,4wd,coupe,grey,pa
philadelphia,7999,2014.0,nissan,altima,excellent,4 cylinders,gas,124561.0,clean,automatic,fwd,sedan,blue,pa
philadelphia,1995,2006.0,nissan,altima,excellent,4 cylinders,gas,156072.0,clean,automatic,fwd,sedan,white,pa
philadelphia,2700,2007.0,nissan,sentra 2.0 s,fair,4 cylinders,gas,109000.0,clean,automatic,fwd,sedan,blue,pa
philadelphia,9495,2015.0,nissan,altima,good,4 cylinders,gas,83823.0,clean,automatic,fwd,sedan,black,pa
philadelphia,3995,2006.0,nissan,xterra,good,6 cylinders,gas,191763.0,clean,automatic,4wd,wagon,brown,pa
philadelphia,6999,2010.0,nissan,altima,good,4 cylinders,gas,104470.0,clean,automatic,fwd,sedan,blue,pa
philadelphia,8500,2013.0,nissan,juke,good,4 cylinders,gas,128123.0,clean,automatic,4wd,SUV,silver,pa
philadelphia,8999,2014.0,nissan,altima,good,4 cylinders,gas,89646.0,clean,automatic,fwd,sedan,white,pa
philadelphia,9500,2015.0,nissan,altima,good,4 cylinders,gas,114685.0,clean,automatic,fwd,sedan,white,pa
philadelphia,4500,2013.0,nissan,altima,good,4 cylinders,gas,178685.0,clean,automatic,fwd,sedan,grey,pa
philadelphia,3950,2010.0,nissan,sentra,excellent,4 cylinders,gas,124000.0,clean,automatic,fwd,sedan,black,pa
philadelphia,13500,2015.0,nissan,altima,good,6 cylinders,gas,51020.0,clean,automatic,fwd,sedan,black,pa
philadelphia,6500,2005.0,nissan,altima,good,4 cylinders,gas,59854.0,clean,automatic,fwd,sedan,green,pa
philadelphia,4900,2016.0,nissan,nv1500,fair,6 cylinders,gas,201232.0,salvage,automatic,rwd,van,white,pa
philadelphia,5995,2010.0,nissan,altima,good,4 cylinders,gas,157835.0,clean,automatic,fwd,sedan,silver,pa
philadelphia,4500,2006.0,nissan,sentra s,good,4 cylinders,gas,142533.0,clean,automatic,fwd,sedan,silver,pa
philadelphia,8999,2013.0,nissan,murano,excellent,6 cylinders,gas,149306.0,clean,automatic,4wd,SUV,silver,pa
philadelphia,8200,2016.0,nissan,altima,excellent,4 cylinders,gas,140333.0,clean,automatic,fwd,sedan,brown,pa
philadelphia,4000,2006.0,nissan,titan,good,8 cylinders,gas,149000.0,clean,automatic,4wd,truck,green,pa
philadelphia,3950,2012.0,nissan,versa s,excellent,4 cylinders,gas,115997.0,clean,automatic,4wd,sedan,grey,pa
philadelphia,7995,2011.0,nissan,rogue,good,4 cylinders,gas,107160.0,clean,automatic,4wd,wagon,white,pa
philadelphia,8950,2018.0,nissan,sentra,excellent,4 cylinders,gas,66750.0,clean,automatic,fwd,sedan,black,pa
philadelphia,4000,2007.0,nissan,maxima,like new,6 cylinders,gas,149400.0,clean,automatic,fwd,sedan,grey,pa
philadelphia,4900,2013.0,nissan,altima,excellent,4 cylinders,gas,141500.0,rebuilt,automatic,fwd,sedan,custom,pa
philadelphia,3795,1999.0,nissan,quest se,excellent,6 cylinders,gas,83000.0,clean,automatic,fwd,mini-van,red,pa
pittsburgh,8500,2011.0,nissan,altima,excellent,4 cylinders,gas,82500.0,clean,automatic,fwd,sedan,white,pa
pittsburgh,3500,2001.0,nissan,sentra gxe,excellent,4 cylinders,gas,100921.0,clean,automatic,fwd,sedan,custom,pa
pittsburgh,3200,2004.0,nissan,altima,good,4 cylinders,gas,170000.0,clean,automatic,fwd,sedan,white,pa
pittsburgh,22750,2010.0,nissan,370z,excellent,6 cylinders,gas,17000.0,clean,automatic,rwd,convertible,red,pa
pittsburgh,6800,2011.0,nissan,altima,good,4 cylinders,gas,100000.0,clean,automatic,fwd,sedan,grey,pa
pittsburgh,8990,2015.0,nissan,altima,good,4 cylinders,gas,94714.0,clean,automatic,fwd,sedan,black,pa
pittsburgh,8500,2010.0,nissan,altima 3.5 sr,excellent,6 cylinders,gas,104000.0,clean,automatic,fwd,sedan,blue,pa
pittsburgh,15495,2016.0,nissan,pathfinder sl 4wd,like new,6 cylinders,gas,60.0,clean,automatic,4wd,truck,white,pa
pittsburgh,8995,2011.0,nissan,rogue,excellent,4 cylinders,gas,71240.0,clean,automatic,4wd,SUV,black,pa
pittsburgh,4000,2012.0,nissan,versa,excellent,4 cylinders,gas,125746.0,clean,automatic,fwd,hatchback,black,pa
pittsburgh,15495,2016.0,nissan,pathfinder sl 4wd,like new,6 cylinders,gas,60.0,clean,automatic,4wd,SUV,white,pa
pittsburgh,7700,2010.0,nissan,murano,good,6 cylinders,gas,122225.0,clean,automatic,4wd,SUV,grey,pa
pittsburgh,6000,2006.0,nissan,titan le crew cab,good,8 cylinders,gas,230000.0,clean,automatic,4wd,truck,red,pa
pittsburgh,3000,2005.0,nissan,titan xe crew cab,good,8 cylinders,gas,200000.0,clean,automatic,4wd,pickup,silver,pa
pittsburgh,16500,2015.0,nissan,nv200 sv cargo van,excellent,4 cylinders,gas,83307.0,clean,automatic,fwd,van,white,pa
pittsburgh,13000,2013.0,nissan,maxima,excellent,6 cylinders,gas,71000.0,clean,automatic,fwd,sedan,white,pa
pittsburgh,18500,2011.0,nissan,frontier,like new,6 cylinders,gas,59000.0,clean,automatic,4wd,pickup,black,pa
pittsburgh,9995,2013.0,nissan,pathfinder,good,6 cylinders,gas,109500.0,clean,automatic,4wd,SUV,red,pa
pittsburgh,22000,2018.0,nissan,rogue sv,excellent,4 cylinders,gas,22000.0,lien,automatic,4wd,SUV,black,pa
pittsburgh,1995,2006.0,nissan,altima,excellent,4 cylinders,gas,156072.0,clean,automatic,fwd,sedan,white,pa
pittsburgh,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,pa
pittsburgh,4990,2009.0,nissan,versa s,excellent,4 cylinders,gas,87000.0,clean,automatic,fwd,sedan,silver,pa
pittsburgh,6500,2008.0,nissan,rogue,good,4 cylinders,gas,97969.0,clean,automatic,4wd,SUV,silver,pa
pittsburgh,4999,2009.0,nissan,rogue,good,4 cylinders,gas,193193.0,clean,automatic,4wd,SUV,black,pa
pittsburgh,9000,2006.0,nissan,titan,good,8 cylinders,gas,99000.0,clean,automatic,4wd,pickup,red,pa
pittsburgh,4500,2001.0,nissan,frontier crew cab se,good,6 cylinders,gas,203000.0,clean,automatic,rwd,truck,black,pa
pittsburgh,3900,2008.0,nissan,versa,excellent,4 cylinders,gas,126000.0,clean,automatic,fwd,hatchback,silver,pa
pittsburgh,5495,2014.0,nissan,versa,good,4 cylinders,gas,109621.0,clean,automatic,fwd,sedan,grey,pa
pittsburgh,5995,2013.0,nissan,rogue,good,4 cylinders,gas,148545.0,clean,automatic,4wd,SUV,blue,pa
pittsburgh,10900,2014.0,nissan,frontier s king cab,good,4 cylinders,gas,104121.0,clean,automatic,rwd,truck,white,pa
pittsburgh,4500,2012.0,nissan,versa,excellent,4 cylinders,gas,125746.0,clean,automatic,fwd,hatchback,black,pa
pittsburgh,7995,2008.0,nissan,pathfinder,good,6 cylinders,gas,138354.0,clean,automatic,4wd,SUV,custom,pa
pittsburgh,4999,2011.0,nissan,versa,excellent,4 cylinders,gas,83811.0,clean,automatic,fwd,hatchback,silver,pa
pittsburgh,1600,2001.0,nissan,xterra 4x4,fair,6 cylinders,gas,150000.0,clean,automatic,4wd,SUV,silver,pa
pittsburgh,6995,2012.0,nissan,murano sl,excellent,6 cylinders,gas,133000.0,clean,automatic,4wd,SUV,blue,pa
poconos,6990,2009.0,nissan,versa s hatchback,excellent,4 cylinders,gas,63766.0,clean,automatic,fwd,hatchback,silver,pa
poconos,6890,2011.0,nissan,sentra sr 4dr,good,4 cylinders,gas,95640.0,clean,automatic,fwd,sedan,black,pa
poconos,11995,2013.0,nissan,rogue sv awd,excellent,4 cylinders,gas,80300.0,clean,automatic,4wd,SUV,blue,pa
poconos,8475,2015.0,nissan,rogue select,excellent,4 cylinders,gas,101035.0,clean,automatic,4wd,SUV,grey,pa
poconos,5200,2005.0,nissan,titan king cab,good,8 cylinders,gas,199000.0,clean,automatic,4wd,truck,silver,pa
poconos,4500,2009.0,nissan,murano le,excellent,6 cylinders,gas,183000.0,clean,automatic,4wd,SUV,brown,pa
reading,9499,2013.0,nissan,altima,good,4 cylinders,gas,73257.0,clean,automatic,fwd,sedan,white,pa
reading,6500,2005.0,nissan,pathfinder se,excellent,6 cylinders,gas,175380.0,clean,automatic,4wd,SUV,grey,pa
reading,5000,2006.0,nissan,murano,like new,6 cylinders,gas,157000.0,salvage,automatic,fwd,SUV,white,pa
